"TimeStamp","Path","Value"
"03_08_2022-17:32:49","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","7441.21356789889"
"03_08_2022-17:32:49","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:32:49","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:32:49","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:32:49","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:32:49","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0216270075770867"
"03_08_2022-17:32:49","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0216270075770867"
"03_08_2022-17:32:50","\\usni25pxed\physicaldisk(0 c:)\% idle time","100.07920890036"
"03_08_2022-17:32:50","\\usni25pxed\physicaldisk(_total)\% idle time","100.07920890036"
"03_08_2022-17:32:50","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:32:50","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0"
"03_08_2022-17:32:50","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:32:50","\\usni25pxed\memory\available mbytes","20833"
"03_08_2022-17:32:50","\\usni25pxed\processor(_total)\% processor time","9.42109184811559"
"03_08_2022-17:32:50","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","763.365244857375"
"03_08_2022-17:32:50","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:32:50","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:32:50","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:32:50","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:32:50","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0"
"03_08_2022-17:32:50","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0"
"03_08_2022-17:32:51","\\usni25pxed\physicaldisk(0 c:)\% idle time","96.3642948804572"
"03_08_2022-17:32:51","\\usni25pxed\physicaldisk(_total)\% idle time","96.3642948804572"
"03_08_2022-17:32:51","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:32:51","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.00084606"
"03_08_2022-17:32:51","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:32:51","\\usni25pxed\memory\available mbytes","20785"
"03_08_2022-17:32:51","\\usni25pxed\processor(_total)\% processor time","13.0624260336723"
"03_08_2022-17:32:51","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","46008.436111639"
"03_08_2022-17:32:51","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:32:51","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:32:51","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:32:51","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:32:51","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0339147776164743"
"03_08_2022-17:32:51","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0339147776164743"
"03_08_2022-17:32:52","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.8513235254636"
"03_08_2022-17:32:52","\\usni25pxed\physicaldisk(_total)\% idle time","98.8513235254636"
"03_08_2022-17:32:52","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:32:52","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.0004643125"
"03_08_2022-17:32:52","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:32:52","\\usni25pxed\memory\available mbytes","20738"
"03_08_2022-17:32:52","\\usni25pxed\processor(_total)\% processor time","13.70302112939"
"03_08_2022-17:32:52","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","12135.7588474555"
"03_08_2022-17:32:52","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:32:52","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:32:52","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:32:52","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:32:52","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0110916839960298"
"03_08_2022-17:32:52","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0110916839960298"
"03_08_2022-17:32:53","\\usni25pxed\physicaldisk(0 c:)\% idle time","99.9887271677318"
"03_08_2022-17:32:53","\\usni25pxed\physicaldisk(_total)\% idle time","99.9887271677318"
"03_08_2022-17:32:53","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:32:53","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0"
"03_08_2022-17:32:53","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:32:53","\\usni25pxed\memory\available mbytes","20699"
"03_08_2022-17:32:53","\\usni25pxed\processor(_total)\% processor time","12.6208334302169"
"03_08_2022-17:32:53","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","34825.705165584"
"03_08_2022-17:32:53","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:32:53","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:32:53","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:32:53","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:32:53","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0"
"03_08_2022-17:32:53","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0"
"03_08_2022-17:32:54","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.8996115079813"
"03_08_2022-17:32:54","\\usni25pxed\physicaldisk(_total)\% idle time","98.8996115079813"
"03_08_2022-17:32:54","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:32:54","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.0111547"
"03_08_2022-17:32:54","\\usni25pxed\memory\pages/sec","0.991849476923382"
"03_08_2022-17:32:54","\\usni25pxed\memory\available mbytes","20655"
"03_08_2022-17:32:54","\\usni25pxed\processor(_total)\% processor time","9.52913878598898"
"03_08_2022-17:32:54","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","7077.83786732525"
"03_08_2022-17:32:54","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:32:54","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:32:54","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:32:54","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:32:54","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0110721266821024"
"03_08_2022-17:32:54","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0110721266821024"
"03_08_2022-17:32:55","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.861111952057"
"03_08_2022-17:32:55","\\usni25pxed\physicaldisk(_total)\% idle time","98.861111952057"
"03_08_2022-17:32:55","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:32:55","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.00044064"
"03_08_2022-17:32:55","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:32:55","\\usni25pxed\memory\available mbytes","20606"
"03_08_2022-17:32:55","\\usni25pxed\processor(_total)\% processor time","8.40800438004185"
"03_08_2022-17:32:55","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","7878.25883553358"
"03_08_2022-17:32:55","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:32:55","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:32:55","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:32:55","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:32:55","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0109655384338976"
"03_08_2022-17:32:55","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0109655384338976"
"03_08_2022-17:32:56","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.9946325784476"
"03_08_2022-17:32:56","\\usni25pxed\physicaldisk(_total)\% idle time","98.9946325784476"
"03_08_2022-17:32:56","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:32:56","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.001280875"
"03_08_2022-17:32:56","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:32:56","\\usni25pxed\memory\available mbytes","20894"
"03_08_2022-17:32:56","\\usni25pxed\processor(_total)\% processor time","16.043149175198"
"03_08_2022-17:32:56","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","6968.36080255641"
"03_08_2022-17:32:56","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:32:56","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:32:56","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:32:56","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:32:56","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0101332375812382"
"03_08_2022-17:32:56","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0101332375812382"
"03_08_2022-17:32:57","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.9160209717185"
"03_08_2022-17:32:57","\\usni25pxed\physicaldisk(_total)\% idle time","98.9160209717185"
"03_08_2022-17:32:57","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:32:57","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000775592857142857"
"03_08_2022-17:32:57","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:32:57","\\usni25pxed\memory\available mbytes","20864"
"03_08_2022-17:32:57","\\usni25pxed\processor(_total)\% processor time","11.4494859819762"
"03_08_2022-17:32:57","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","6074.47918534967"
"03_08_2022-17:32:57","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:32:57","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:32:57","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:32:57","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:32:57","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0107173780522361"
"03_08_2022-17:32:57","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0107173780522361"
"03_08_2022-17:32:58","\\usni25pxed\physicaldisk(0 c:)\% idle time","99.9920530901261"
"03_08_2022-17:32:58","\\usni25pxed\physicaldisk(_total)\% idle time","99.9920530901261"
"03_08_2022-17:32:58","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:32:58","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0"
"03_08_2022-17:32:58","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:32:58","\\usni25pxed\memory\available mbytes","20817"
"03_08_2022-17:32:58","\\usni25pxed\processor(_total)\% processor time","9.58838384289913"
"03_08_2022-17:32:58","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","25728.7255687382"
"03_08_2022-17:32:58","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:32:58","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:32:58","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:32:58","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:32:58","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0"
"03_08_2022-17:32:58","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0"
"03_08_2022-17:32:59","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.6273859741119"
"03_08_2022-17:32:59","\\usni25pxed\physicaldisk(_total)\% idle time","98.6273859741119"
"03_08_2022-17:32:59","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:32:59","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.00119212727272727"
"03_08_2022-17:32:59","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:32:59","\\usni25pxed\memory\available mbytes","20782"
"03_08_2022-17:32:59","\\usni25pxed\processor(_total)\% processor time","9.51721119463231"
"03_08_2022-17:32:59","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","1285.51265917518"
"03_08_2022-17:32:59","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:32:59","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:32:59","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:32:59","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:32:59","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0130478983428755"
"03_08_2022-17:32:59","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0130478983428755"
"03_08_2022-17:33:00","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.6333561036379"
"03_08_2022-17:33:00","\\usni25pxed\physicaldisk(_total)\% idle time","97.6333561036379"
"03_08_2022-17:33:00","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:33:00","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000728709677419355"
"03_08_2022-17:33:00","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:33:00","\\usni25pxed\memory\available mbytes","20734"
"03_08_2022-17:33:00","\\usni25pxed\processor(_total)\% processor time","9.17660716011717"
"03_08_2022-17:33:00","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","714.885354704587"
"03_08_2022-17:33:00","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:33:00","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:33:00","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:33:00","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:33:00","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0223718982782471"
"03_08_2022-17:33:00","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0223718982782471"
"03_08_2022-17:33:01","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.9235721675666"
"03_08_2022-17:33:01","\\usni25pxed\physicaldisk(_total)\% idle time","98.9235721675666"
"03_08_2022-17:33:01","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:33:01","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000902458333333333"
"03_08_2022-17:33:01","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:33:01","\\usni25pxed\memory\available mbytes","20689"
"03_08_2022-17:33:01","\\usni25pxed\processor(_total)\% processor time","10.1872322496238"
"03_08_2022-17:33:01","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","70815.6890924328"
"03_08_2022-17:33:01","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:33:01","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:33:01","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:33:01","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:33:01","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0108544511249456"
"03_08_2022-17:33:01","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0108544511249456"
"03_08_2022-17:33:02","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.980570286112"
"03_08_2022-17:33:02","\\usni25pxed\physicaldisk(_total)\% idle time","98.980570286112"
"03_08_2022-17:33:02","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:33:02","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.0033992"
"03_08_2022-17:33:02","\\usni25pxed\memory\pages/sec","0.996664165039612"
"03_08_2022-17:33:02","\\usni25pxed\memory\available mbytes","20643"
"03_08_2022-17:33:02","\\usni25pxed\processor(_total)\% processor time","12.3852874911616"
"03_08_2022-17:33:02","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","5858.39196210284"
"03_08_2022-17:33:02","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:33:02","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:33:02","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:33:02","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:33:02","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0101745592953231"
"03_08_2022-17:33:02","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0101745592953231"
"03_08_2022-17:33:03","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.847882251902"
"03_08_2022-17:33:03","\\usni25pxed\physicaldisk(_total)\% idle time","98.847882251902"
"03_08_2022-17:33:03","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:33:03","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000865253846153846"
"03_08_2022-17:33:03","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:33:03","\\usni25pxed\memory\available mbytes","20689"
"03_08_2022-17:33:03","\\usni25pxed\processor(_total)\% processor time","9.80232079771193"
"03_08_2022-17:33:03","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","512.055409121932"
"03_08_2022-17:33:03","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:33:03","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:33:03","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:33:03","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:33:03","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.011110371511571"
"03_08_2022-17:33:03","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.011110371511571"
"03_08_2022-17:33:04","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.6985947140334"
"03_08_2022-17:33:04","\\usni25pxed\physicaldisk(_total)\% idle time","97.6985947140334"
"03_08_2022-17:33:04","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:33:04","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.0076607"
"03_08_2022-17:33:04","\\usni25pxed\memory\pages/sec","0"
"03_08_2022-17:33:04","\\usni25pxed\memory\available mbytes","20879"
"03_08_2022-17:33:04","\\usni25pxed\processor(_total)\% processor time","15.7463505313297"
"03_08_2022-17:33:04","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","1168.38645830109"
"03_08_2022-17:33:04","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:33:04","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:33:04","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:33:04","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:33:04","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0229671204564066"
"03_08_2022-17:33:04","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0229671204564066"
"03_08_2022-17:33:05","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.7184624819489"
"03_08_2022-17:33:05","\\usni25pxed\physicaldisk(_total)\% idle time","98.7184624819489"
"03_08_2022-17:33:05","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:33:05","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000857513333333333"
"03_08_2022-17:33:05","\\usni25pxed\memory\pages/sec","7.8773737111755"
"03_08_2022-17:33:05","\\usni25pxed\memory\available mbytes","20834"
"03_08_2022-17:33:05","\\usni25pxed\processor(_total)\% processor time","11.7096434356374"
